Glacial.Lake.ID,Latitude,Longitude,Altitude_m,Lake.Area..sq.km.,Ice.Cover....,Temperature_C,Precipitation..mm.year.,Slope_Angle_degrees,Nearby.Glacier..Yes.No.,Seismic.Activity..Yes.No.,Moraine.Dam.Type,Historical.GLO.Events..Yes.No.,Risk.Score
GLO807,31.21061384566178,78.41368024362889,4877,4.72597077122088,15,4.845282070481931,1337,24,No,Yes,Ice-Cored,Yes,High
GLO808,30.031299410112684,78.54268629531522,4877,1.325602027772385,25,2.0243482201640823,1053,40,Yes,Yes,Ice-Cored,No,Very High
GLO809,30.275622984158403,80.05727560280415,4779,4.617719754031563,22,-5.266487737495462,1012,31,Yes,No,Ice-Cored,Yes,Medium
GLO810,29.427640552103647,78.12124490362852,4997,1.4950987426671123,34,-4.495442168806988,1254,32,No,Yes,Rock-Cored,No,Low
GLO811,29.157301237765772,80.04195611363635,4797,0.5556735873028433,48,-0.4154953717740532,952,33,Yes,No,Rock-Cored,Yes,High
GLO812,29.005976610625662,79.9867906869682,4758,0.5689270735695904,25,-3.339434473829243,842,36,Yes,Yes,Ice-Cored,No,Medium
GLO813,31.04913306028721,79.7865260027137,4808,4.851913490080647,17,-9.25807797579572,1338,38,Yes,No,Ice-Cored,Yes,Medium
GLO814,30.98336110357964,80.63436076106186,4753,2.364898410609888,19,-0.488743747253654,991,40,Yes,Yes,Ice-Cored,Yes,Very High
GLO815,29.80861174370809,80.42487719506235,4966,3.4684250874288725,45,-8.703262583892096,1103,48,No,No,Rock-Cored,Yes,Medium
GLO816,30.24866857816815,78.65758990319617,4886,1.3440677238899352,15,-9.987096782665263,1460,38,Yes,No,Ice-Cored,Yes,High
GLO817,31.472323343738136,78.51179779107294,4731,1.0303563292875018,46,-7.889751824867365,1450,38,Yes,Yes,Rock-Cored,Yes,Medium
GLO818,29.081925067039176,79.02553239602341,4771,3.229050125847752,18,-3.625880013424553,1050,23,Yes,No,Ice-Cored,Yes,Medium
GLO819,30.440812573415368,79.81168518491306,4742,1.848760480621564,37,-9.571919993243323,1585,49,Yes,Yes,Rock-Cored,No,High
GLO820,30.369342909577927,78.14171698865249,4972,4.235209198024744,44,-2.0459290891840523,1188,32,No,No,Ice-Cored,Yes,Low
GLO821,29.6570517373258,80.60386975259806,5152,1.1953099769970916,41,3.510252715270992,1464,41,No,No,Rock-Cored,Yes,Low
GLO822,29.126387847148653,80.8708960572721,4926,3.5391982783472904,12,-8.569096104874612,1077,27,Yes,Yes,Rock-Cored,No,Very High
GLO823,30.09131778281311,79.36144674658922,5157,2.547616162807011,49,-7.805542689613905,1332,49,Yes,Yes,Rock-Cored,Yes,High
GLO824,31.31127330597981,78.78324861518014,4779,3.799319524724603,42,-1.4328539139586225,1240,29,Yes,No,Rock-Cored,No,Low
GLO825,31.85878322963397,78.96210788666504,4957,3.967262662505533,29,-0.7333072347706331,1364,20,No,Yes,Rock-Cored,Yes,Very High
GLO826,30.496414950403064,79.92913115371228,4952,2.302108472158402,21,3.991161135412465,1294,49,No,No,Ice-Cored,No,Low
GLO827,30.84092369312733,79.46866217847068,4778,2.26080061316247,29,-5.224883494866368,966,22,Yes,No,Rock-Cored,Yes,Low
GLO828,31.71961256270186,78.71375357817178,4960,0.5190475609859682,20,1.5400201864211225,1463,22,No,No,Ice-Cored,Yes,High
GLO829,30.50448528129196,79.6838472104188,5028,4.25623005573449,34,-9.701702536295304,1088,28,Yes,No,Rock-Cored,Yes,Low
GLO830,31.38610274626549,78.54440221287196,4952,4.915133278290687,47,-8.641659859427751,1161,44,No,No,Rock-Cored,No,High
GLO831,31.812850586083183,79.94319555886565,4809,1.8215876551985608,36,1.740678254796432,1056,34,No,No,Ice-Cored,No,Very High
GLO832,31.267733052869875,80.33128939296142,5135,3.53350779225841,47,3.732156340888704,1476,41,No,Yes,Ice-Cored,Yes,Low
GLO833,31.90169079854885,78.95220378371197,4821,3.063319986428986,13,-3.687859291571872,1093,49,Yes,Yes,Ice-Cored,Yes,Low
GLO834,30.50363717801713,79.3029985362063,4811,2.2807167827146277,16,0.3858135535696316,820,49,No,Yes,Rock-Cored,No,Very High
GLO835,30.99990303976113,78.41676987213444,4807,3.657357782839786,47,-6.997562002541379,1159,21,Yes,Yes,Ice-Cored,No,Very High
GLO836,31.98140775192268,79.00888177359603,5135,2.0251776037867906,16,4.594599158769787,1187,23,Yes,No,Ice-Cored,No,High
GLO837,30.414942006779995,78.84536685129343,5012,1.6059501922508803,23,2.3596508685048523,1357,47,Yes,Yes,Rock-Cored,Yes,Very High
GLO838,30.22253765048534,78.37064417365295,4894,2.9932129133212744,38,-6.539723353966682,833,36,Yes,No,Rock-Cored,No,Medium
GLO839,29.103151928694377,80.24186759998659,5140,3.637854223633117,18,-3.690046801116433,1011,39,No,Yes,Rock-Cored,No,Very High
GLO840,31.626950916665717,79.21774169674875,4893,2.610995882020999,27,-3.3761942302999675,1358,39,Yes,No,Rock-Cored,Yes,Very High
GLO841,29.99611826469675,78.00490268262642,4992,2.550034381650707,28,-5.126613614117408,1484,27,Yes,Yes,Ice-Cored,No,Medium
GLO842,31.526611940125026,80.07327762451239,4968,4.105313614919441,35,4.397487108546926,928,37,No,Yes,Rock-Cored,No,Very High
GLO843,29.855095737222424,79.83861510845185,4897,2.7912091195636157,39,-7.429286284960581,1055,29,No,Yes,Rock-Cored,No,Low
GLO844,30.832811170302207,80.98211892307772,4952,1.7551994050653512,31,0.0706487783773592,1593,37,No,Yes,Rock-Cored,No,Low
GLO845,29.15618443776226,78.56114935879472,4925,2.3661235458380325,29,-4.066549655647805,1296,35,Yes,No,Rock-Cored,No,Very High
GLO846,29.093628517431657,78.16329215840626,4915,0.7577764988059079,13,-8.075780460104603,1216,48,No,No,Rock-Cored,No,Medium
GLO847,31.66642198838442,79.17907663313514,5158,2.729133530166741,34,-1.0310914433510998,1563,43,No,No,Rock-Cored,Yes,Very High
GLO848,29.413820923858964,80.49504201741875,4777,2.2614237528432737,21,2.2364242552826354,1168,23,Yes,Yes,Ice-Cored,Yes,Very High
GLO849,29.228080469260764,80.50729906252624,4929,4.228696782433611,36,1.35405659172104,1135,37,Yes,No,Ice-Cored,Yes,Medium
GLO850,29.58885862927306,80.37717233216404,4734,3.174208941876965,42,-9.529004224208592,1031,45,Yes,Yes,Ice-Cored,Yes,Medium
GLO851,31.130988685874197,79.0545950985406,4882,1.288379962341719,10,2.260428333404885,1331,30,No,No,Ice-Cored,No,Very High
GLO852,31.263342600572216,80.98295205305953,4764,3.091938988597026,37,2.248093424719661,1010,21,Yes,Yes,Rock-Cored,No,Very High
GLO853,29.7593893921227,80.02863619129535,4867,4.019758311745912,33,-7.685258888632672,996,36,Yes,Yes,Rock-Cored,No,Medium
GLO854,31.213413359056304,79.56834111497717,4790,3.5703694781261355,46,-8.958181237641272,946,29,No,No,Rock-Cored,Yes,Very High
GLO855,30.053634003450387,79.11090485763175,4885,3.478502716515942,29,-3.042908534419925,1238,49,Yes,No,Ice-Cored,Yes,High
GLO856,29.835903251340586,80.64965927655913,4704,2.965212210097995,36,2.8741703672361005,804,40,No,Yes,Ice-Cored,No,Very High
GLO857,30.92243608920756,79.01689613097139,4806,4.72478204680878,14,-9.703879406125685,1552,23,Yes,No,Ice-Cored,No,Low
GLO858,29.252329488360843,78.69038226932386,5124,2.25613129223274,13,-3.2194166514351226,1181,39,No,Yes,Ice-Cored,Yes,High
GLO859,31.663946145338425,80.41146594657802,4884,4.348460797951377,45,1.7024070081765146,813,23,Yes,Yes,Ice-Cored,No,Low
GLO860,30.767086297821745,80.88763574784133,5152,1.9298528541089357,32,-6.335607569565118,913,24,No,Yes,Rock-Cored,Yes,Medium
GLO861,30.776724748708503,79.94710590072413,4730,3.0356617739721177,35,4.118748693562759,823,23,No,Yes,Rock-Cored,Yes,Very High
GLO862,31.61145172994512,78.48256682639636,5034,1.652640101512737,40,3.4514798576627594,857,44,Yes,Yes,Rock-Cored,No,Medium
GLO863,31.49135235454532,79.15802048414363,5187,1.7991154976998565,28,-5.228030334040002,821,33,No,No,Ice-Cored,No,Low
GLO864,29.866572294619868,79.89688625258866,5142,3.4367660018492376,15,-5.134026828215886,1013,24,Yes,No,Rock-Cored,No,Low
GLO865,31.75990209020019,78.40264754991986,4889,2.540289573685076,47,-4.036139800994182,1210,21,Yes,No,Ice-Cored,No,Very High
GLO866,30.246983919940394,79.63789454822498,5185,2.038112231578999,45,4.901252057631671,1589,35,No,No,Rock-Cored,Yes,Very High
GLO867,29.407810095985667,78.45758634230019,4832,4.9198468884003415,21,4.140256196505446,1085,49,Yes,No,Rock-Cored,Yes,High
GLO868,30.393426423984582,80.72796009321038,5055,2.6591164191744547,45,2.5044282694584297,1580,30,No,Yes,Ice-Cored,Yes,Medium
GLO869,31.676996728957143,78.67311298763006,5026,3.880699035490799,12,2.3948605270411445,1200,35,No,No,Rock-Cored,Yes,Low
GLO870,30.757080536395208,79.8115625436673,4850,2.414668063370791,10,2.463992727926433,805,37,No,No,Ice-Cored,Yes,Very High
GLO871,31.05502147917632,79.57594271048504,4785,3.0646689753391145,31,-0.9651808284594612,1430,27,No,Yes,Ice-Cored,Yes,Very High
GLO872,29.74639238946572,78.78291911301581,4963,3.0715322613808262,47,-4.190339904142308,1453,23,Yes,No,Ice-Cored,Yes,Very High
GLO873,31.30775843610632,80.15312039775675,5136,1.5813218442880244,47,-2.0374099407227817,913,46,No,Yes,Rock-Cored,Yes,Low
GLO874,29.94865734484097,78.11172911230244,4720,1.6839837996811624,28,-2.4352327163623446,1597,26,Yes,Yes,Ice-Cored,Yes,Medium
GLO875,30.10692281236308,80.61765883532198,5056,2.49632984747722,27,-1.014045962825831,1334,46,Yes,Yes,Ice-Cored,No,Medium
GLO876,31.065470309778547,79.39496501596804,4709,4.46490682109336,48,1.083152325442537,1340,22,No,No,Rock-Cored,No,Low
GLO877,30.20905623517896,79.97459805313645,4724,1.925015021499444,10,-1.8951303847721717,1522,28,Yes,Yes,Ice-Cored,Yes,Low
GLO878,30.390220554182324,79.30362330630632,5116,3.241592658872808,25,-9.353630046267329,1576,33,No,Yes,Rock-Cored,No,High
GLO879,31.82044109458612,78.60245592500829,5016,4.989164451409268,24,-5.394934669228265,1222,23,No,No,Ice-Cored,Yes,Very High
GLO880,29.19366550161983,78.196361875881,5163,1.673364802542416,15,4.420767310655842,824,28,Yes,Yes,Ice-Cored,Yes,High
GLO881,29.47592314604252,78.14121278619928,5141,1.5431002394599005,15,-2.3685087582293534,1254,26,Yes,Yes,Rock-Cored,No,Medium
GLO882,29.706780013722167,78.17214623990968,4947,3.4695105338262806,37,-4.937434646799483,1490,36,No,No,Rock-Cored,Yes,Low
GLO883,29.570371520898306,80.25054377960444,4709,2.206093289959504,49,4.619947634977708,1179,40,No,Yes,Ice-Cored,No,Low
GLO884,31.69428517690989,79.31932547315665,4924,3.4664871665595647,40,-5.28596026925983,1251,24,Yes,Yes,Rock-Cored,Yes,Medium
GLO885,30.49807993671823,80.02216158056268,4764,4.013473085673006,25,1.5876175682275413,1201,40,No,No,Rock-Cored,No,High
GLO886,29.09918566306485,79.03350644293643,4703,3.9874703027429192,13,-2.6642633526175388,1139,37,Yes,No,Ice-Cored,Yes,High
GLO887,31.86673628794283,79.80846351050177,4737,4.955244207337763,13,-9.382421450179004,1425,35,No,No,Ice-Cored,No,High
GLO888,29.90261599331317,78.24512597843972,4796,1.9722864851877249,37,3.053693744446404,1275,48,Yes,Yes,Ice-Cored,Yes,Medium
GLO889,31.46683498525173,80.5190871064162,4994,2.1901948791330472,22,-7.86022568153305,917,39,No,No,Ice-Cored,No,Low
GLO890,29.88346331891076,78.84339732615774,5023,4.45314725531416,45,-0.8164802727039966,1321,28,Yes,No,Ice-Cored,No,High
GLO891,30.710488747925503,79.84234921416925,4816,2.067769401474297,41,-1.613189622342638,1405,28,Yes,Yes,Rock-Cored,Yes,Very High
GLO892,29.254678257739773,80.69557040262686,4758,3.463858624567212,49,-0.3504611179196981,975,39,No,Yes,Rock-Cored,No,Very High
GLO893,31.171384852578665,80.04073340223874,5122,1.5920783060163604,35,-9.859713770622614,1037,38,No,Yes,Rock-Cored,No,Very High
GLO894,30.415689794970405,79.79459473112638,4913,2.62178072291518,16,-1.6417889187582926,1450,30,No,No,Rock-Cored,No,Medium
GLO895,31.403699974183976,79.83462535227531,4851,4.348243551035948,31,-1.853325997928552,1519,30,No,Yes,Rock-Cored,No,Low
GLO896,30.180194628541237,78.15312616389386,4887,3.9158656527902194,32,-5.968703573974199,1499,26,No,Yes,Ice-Cored,No,Medium
GLO897,31.00102643615142,80.37543698317917,5049,4.485440939596417,17,-7.487400181957907,1449,47,No,Yes,Ice-Cored,No,High
GLO898,31.884669609630063,79.9037067107354,5040,0.5594337805203494,48,-5.383640237066065,1599,20,Yes,No,Ice-Cored,Yes,Very High
GLO899,30.311889955496497,78.21377671260535,4822,3.567752103964308,43,-9.622058277090742,859,49,No,Yes,Ice-Cored,Yes,Medium
GLO900,29.85148009817225,79.30810245139082,4779,2.437130016782395,20,-3.6212369204734776,1168,42,Yes,Yes,Ice-Cored,No,High
GLO901,29.97512250384112,79.67105874089768,4913,4.8618623798208205,30,-2.5642516302204745,885,27,Yes,Yes,Ice-Cored,No,Very High
GLO902,30.703022542449546,79.24690968764136,5041,0.5120429401452132,41,-4.763994166373532,1028,36,Yes,Yes,Ice-Cored,Yes,Very High
GLO903,31.6521037438255,79.19806536866597,5116,3.939671879106226,40,-3.197486120057749,1103,41,No,No,Ice-Cored,Yes,Very High
GLO904,31.11370324167561,80.05756250587828,5123,4.49956451739495,33,3.518231812285101,1474,39,Yes,Yes,Ice-Cored,Yes,Low
GLO905,30.130022447117454,80.25568406080069,4729,3.365008132205186,16,-6.2447815378046885,1357,41,No,No,Rock-Cored,No,High
GLO906,30.994160162432458,78.4128220447535,4911,1.5593173287056892,15,-6.086356733109824,1279,27,Yes,No,Ice-Cored,Yes,Medium
GLO907,30.57972142207849,79.53230449114479,5036,2.943147155077096,45,-3.691172703002972,1473,24,Yes,No,Rock-Cored,Yes,High
GLO908,30.779351720578223,78.30016500869836,4822,3.4241777960275592,24,1.7820049467881611,1446,43,No,No,Ice-Cored,Yes,Very High
GLO909,30.706119434903066,80.5075013442608,5117,3.3027873323755443,41,-2.5418496779689805,896,25,Yes,Yes,Ice-Cored,No,Low
GLO910,31.659742222482706,78.23822464224273,4812,4.005793744550245,22,0.9855665525090008,1599,33,No,Yes,Ice-Cored,Yes,Very High
GLO911,31.38464098873296,80.32142855262558,4827,4.422527367951348,12,4.420110283787837,1545,25,Yes,No,Ice-Cored,Yes,Very High
GLO912,31.139551845267267,78.71124850779029,5163,2.3871058640767666,37,1.244772309435742,1258,34,No,No,Ice-Cored,No,High
GLO913,31.00542697919078,80.903656618347,4779,1.7552938691566655,37,-2.634743795529836,828,20,Yes,No,Ice-Cored,No,Medium
GLO914,31.4692385823958,80.43603194735672,4870,1.729312231068262,44,0.2619929480929119,1038,29,No,Yes,Ice-Cored,Yes,Low
GLO915,31.50890053242996,79.30840864795617,4975,1.8049241556583824,23,4.491466048182955,1323,41,No,No,Rock-Cored,No,Medium
GLO916,31.191275270146956,78.71640687916697,5087,2.9820657249055893,27,2.3571874203004217,1313,45,Yes,Yes,Ice-Cored,Yes,High
GLO917,31.526655264165036,79.11231198210528,4993,2.2437987276508853,42,-2.8105996725527422,1311,40,No,Yes,Rock-Cored,Yes,High
GLO918,31.455326751009995,79.33202236736392,4936,0.7953125040576264,46,0.2498455341810768,1539,47,No,Yes,Rock-Cored,Yes,Low
GLO919,31.78827511088635,78.22037505649172,5198,2.3428453973604166,37,1.987740978555799,1549,23,No,Yes,Ice-Cored,No,Very High
GLO920,31.186442600497163,79.28517515465934,4890,1.562098393682523,34,-5.931113246667371,1205,48,No,No,Rock-Cored,Yes,Medium
GLO921,31.80543237448676,80.1176097132265,5181,1.9345023983589944,19,3.3344964223650866,1535,24,Yes,No,Rock-Cored,Yes,High
GLO922,29.56336454265501,79.40950726691338,4977,3.1079719776763177,21,-9.328717055793874,1351,44,Yes,Yes,Ice-Cored,Yes,Medium
GLO923,30.278841807614093,78.62578974206895,4863,2.284865295166284,32,-6.918585842108418,803,22,Yes,No,Ice-Cored,Yes,Low
GLO924,31.33705535951252,79.88396491514085,5115,3.7708109317417,24,1.394432777522244,1092,47,Yes,Yes,Rock-Cored,No,High
GLO925,29.890761840530693,78.49804304315803,5146,3.16549330830242,42,3.8368513924307006,896,28,Yes,No,Rock-Cored,No,Very High
GLO926,30.42179461924769,78.10041722730368,4900,2.604438667917093,29,3.178573429900021,1566,43,Yes,Yes,Ice-Cored,No,Very High
GLO927,29.300131523726836,80.94718990935951,5093,0.9657418503890546,19,-7.761116101046788,1207,21,Yes,No,Ice-Cored,Yes,High
GLO928,29.156755276760617,79.1714552707456,4719,1.7640165987807652,27,-3.750006356813413,1074,26,Yes,Yes,Ice-Cored,Yes,Low
GLO929,30.01942823706959,78.12860497273095,4753,0.5144259313200881,22,1.9769559380858457,898,31,No,Yes,Rock-Cored,No,Low
GLO930,30.437499429200216,78.48276676728493,4872,4.69476673690762,16,1.268421695904859,983,42,No,Yes,Rock-Cored,Yes,Medium
GLO931,31.77928824161529,79.07631746970493,5116,2.699117152476264,14,-1.0707530106359773,1009,25,Yes,Yes,Ice-Cored,No,Very High
GLO932,30.954995238906594,79.28529610830238,5189,4.385256675763699,38,0.0615788136855908,1544,37,Yes,No,Rock-Cored,Yes,High
GLO933,31.987853919535013,80.99236481028383,4805,2.5077826260755707,43,1.1617118576412455,1409,35,Yes,No,Rock-Cored,No,Low
GLO934,30.89298321138705,78.64528021703455,4748,1.603417143028613,47,-1.7352100039003917,903,32,Yes,No,Rock-Cored,Yes,Low
GLO935,30.07283096237792,78.54367314386289,5054,2.5723473028567074,11,-8.916242039644557,840,33,No,No,Rock-Cored,Yes,Low
GLO936,30.79135570397096,80.00291345705446,4817,3.0155885929312105,20,-8.505219516318185,883,48,No,No,Rock-Cored,No,Medium
GLO937,29.51867097272972,79.80986527618045,5034,4.741613666288016,43,-6.940125090994224,892,40,No,No,Rock-Cored,No,Low
GLO938,31.666790507218952,78.14427397636885,4959,3.674076573200304,21,-5.988307131643697,1507,26,No,No,Ice-Cored,No,Medium
GLO939,29.46946002367072,80.76381718199022,4890,4.071024291158132,46,1.611543913841583,1486,40,Yes,No,Ice-Cored,No,Medium
GLO940,29.147303880049,78.26970887623703,4926,2.5261784806520424,28,-0.2964196098634435,821,38,No,No,Rock-Cored,No,Medium
GLO941,30.32259718429472,80.46420280460784,4822,4.882523048921691,25,-7.30908952334614,1351,37,Yes,No,Ice-Cored,Yes,Medium
GLO942,29.15290341236697,78.65327596199306,5150,2.9415556564751077,35,-2.364801495944027,1378,39,Yes,No,Rock-Cored,Yes,Very High
GLO943,31.77401610018482,79.82078563167877,5075,4.487094003404175,21,0.518945240895583,1292,31,Yes,Yes,Rock-Cored,Yes,High
GLO944,29.283055139920915,79.34876604914545,5198,1.3046373158659803,36,0.8291596801041035,1473,35,No,No,Ice-Cored,No,Very High
GLO945,30.2839158574914,78.64584808941989,4721,2.7701064783888047,17,-4.777732200232013,1445,32,Yes,No,Rock-Cored,No,Low
GLO946,29.608782185762497,79.41580907985765,4978,1.1455801803205428,31,-4.510962371025519,1583,47,Yes,No,Ice-Cored,No,Medium
GLO947,29.808834405076556,78.8137389487422,4716,4.374544108400585,46,1.517443891789787,1277,41,Yes,Yes,Rock-Cored,No,Medium
GLO948,31.13876561020378,80.24991730364027,5039,3.104248142307519,46,-3.946107196370056,1311,26,No,Yes,Ice-Cored,Yes,Very High
GLO949,31.18512400067334,79.67168142424063,4706,0.9954687672320958,48,1.5998332601260683,1005,24,No,Yes,Rock-Cored,No,Very High
GLO950,31.667956397800264,78.86987417989295,4841,4.322499001008668,29,-2.6550677076582128,1543,49,No,Yes,Rock-Cored,Yes,Medium
GLO951,31.722749665042045,80.47577304332965,5046,3.4881350932089727,35,-5.931670100969923,1302,32,Yes,Yes,Ice-Cored,No,High
GLO952,30.367584334933674,79.51255007571828,4907,2.387313140150911,20,-0.1027116890830388,1386,45,No,No,Rock-Cored,No,Low
GLO953,29.690938436311093,78.4855889496663,4880,3.70017458734929,49,0.2121127843250025,916,25,Yes,Yes,Ice-Cored,Yes,Medium
GLO954,30.224245639890523,78.08897215162509,5018,4.875682862296364,16,2.380424986375772,1108,29,Yes,Yes,Rock-Cored,Yes,Very High
GLO955,31.962298805919666,80.5774201212526,4765,4.106253491115857,24,2.3633051983497424,860,29,No,No,Rock-Cored,No,High
GLO956,29.47821909078873,78.57927876813288,4840,1.2864794525955583,43,3.679615058696667,1346,23,Yes,Yes,Rock-Cored,No,Very High
GLO957,29.15301311636792,80.97968095441713,4848,1.5580992650338157,37,-7.0853570220500135,1073,39,No,Yes,Ice-Cored,Yes,Low
GLO958,29.916882598464145,80.19600470711498,5168,4.383932922160013,30,-1.273585860813256,936,28,Yes,No,Rock-Cored,No,Medium
GLO959,31.3219358478158,78.72166982466287,4892,2.10413964202348,37,-5.261584719279011,1571,20,Yes,No,Ice-Cored,No,Low
GLO960,30.4344882742167,80.41682536548319,4943,3.472517725456404,16,-5.921324677130723,1136,47,Yes,Yes,Ice-Cored,No,Low
GLO961,31.16238509418683,79.79591013092029,5143,2.816805229606472,36,0.3994389798926452,1112,25,Yes,No,Ice-Cored,No,Low
GLO962,31.7383763856966,80.62913615694708,5002,4.014434852659806,45,3.9775307369434154,1037,29,Yes,Yes,Rock-Cored,No,Medium
GLO963,30.817098200831037,78.3024689249331,4929,3.7696068574013313,19,-5.72197906577217,1097,30,No,No,Rock-Cored,No,Medium
GLO964,30.896209461631287,79.6517937717002,5165,4.315727408067448,25,-9.202647106316912,1279,21,Yes,No,Ice-Cored,Yes,Very High
GLO965,30.212571216906657,80.00591738325222,4976,3.8037128479042,44,-8.562681774326395,1440,40,No,Yes,Ice-Cored,No,High
GLO966,29.681414044103956,80.11293427706913,4829,0.5175981006815759,48,2.934065121310109,826,40,Yes,No,Rock-Cored,Yes,Very High
GLO967,29.31928775092581,78.53075628133001,4784,4.009402567675171,47,1.1826204707846486,1224,49,Yes,Yes,Rock-Cored,No,Very High
GLO968,29.969532173295303,80.5346648177931,4791,3.0997712151310863,21,-7.6497161390188655,985,24,Yes,Yes,Ice-Cored,Yes,Low
GLO969,30.36396100627732,78.77189554619446,4756,1.9723404470443988,30,-7.532509897460037,1442,22,Yes,No,Ice-Cored,No,High
GLO970,30.908948052784805,80.630220314058,4880,3.432226446142977,32,-6.483839837395454,1455,48,No,No,Rock-Cored,No,Very High
GLO971,31.539848810641875,79.60338831914937,5136,3.037618191500613,19,-6.494943887463791,1362,28,No,No,Ice-Cored,Yes,Very High
GLO972,29.056790572947897,80.5009257880056,4929,2.17896168027866,34,1.0639543335208188,1414,32,Yes,Yes,Rock-Cored,Yes,Very High
GLO973,29.699551830966914,78.7325257277585,5048,2.7611403494385063,17,-0.7144057506155068,1256,31,Yes,Yes,Rock-Cored,No,Medium
GLO974,31.53335813245597,79.58487204545747,4941,1.6981867339002312,18,-7.92405218187462,1538,25,Yes,No,Ice-Cored,Yes,Medium
GLO975,29.48515614462673,78.42627356795336,4986,4.529148715375569,48,1.2523200228016496,925,44,No,Yes,Ice-Cored,No,High
GLO976,30.65812220705255,80.07699181240409,4737,4.0426359729477674,10,-0.5655417946576318,810,46,Yes,No,Rock-Cored,Yes,Very High
GLO977,29.76403444100701,80.0099373326534,4776,2.29166287968023,39,1.6893892200241627,908,30,No,No,Rock-Cored,Yes,Low
GLO978,30.94618557373987,78.28624057163154,4860,2.903012907615676,44,2.107145528956325,1061,34,Yes,Yes,Ice-Cored,Yes,Medium
GLO979,31.490503841004426,80.46075353150457,5182,1.153156278476538,27,-7.198548844266473,1271,34,Yes,Yes,Rock-Cored,Yes,High
GLO980,29.97950236513825,78.2999122033008,4939,4.224128958789359,11,-1.2014527017684564,1261,24,Yes,No,Rock-Cored,Yes,Medium
GLO981,29.76459368686651,80.50696750388732,5026,1.6513946904470802,30,-6.992546058695625,1235,42,No,Yes,Ice-Cored,Yes,Low
GLO982,30.381778586571706,79.988339751209935,5182,2.4209463670280003,26,-4.37709437907542,1323,34,No,No,Rock-Cored,No,Low
GLO983,31.018304932972228,80.15254348968891,4989,3.4505640816558336,26,1.3158932085117865,1536,32,No,Yes,Ice-Cored,No,Medium
GLO984,31.847252765963148,78.83404201380077,4778,0.8051249605542219,36,-5.159759209327852,1046,33,Yes,No,Ice-Cored,No,Very High
GLO985,31.085399906753167,80.36972919207939,5154,2.420603869231366,20,-7.130433805554874,1442,46,No,Yes,Rock-Cored,Yes,Medium
GLO986,30.170520498954428,80.55850130858907,5155,0.7875784148775152,43,-7.411561188550453,1466,29,No,No,Rock-Cored,No,High
GLO987,30.63683062181412,78.68476892610593,4748,1.3243758982322436,35,4.866189895370379,1377,22,Yes,Yes,Rock-Cored,Yes,Medium
GLO988,29.58934054014706,80.51327228038286,4877,2.0100579168547155,19,4.38871654481868,914,24,Yes,No,Rock-Cored,Yes,Very High
GLO989,31.79142011378979,79.89005001438589,4863,2.823309451229808,33,2.6630742248398445,1033,26,Yes,Yes,Ice-Cored,No,High
GLO990,30.764667084013457,80.34830320058875,4986,1.2859929111821926,18,-5.698330472373242,1141,43,No,Yes,Ice-Cored,Yes,Very High
GLO991,29.465027676794996,79.33475101638382,5077,3.597752327718307,14,-4.497038514146284,1398,28,Yes,Yes,Rock-Cored,Yes,High
GLO992,31.27040751731881,79.25426674451909,4897,1.083798229782628,49,0.6984510494072182,892,35,No,No,Ice-Cored,No,Very High
GLO993,31.806127056828345,80.0686308928928,4981,3.881790432705015,21,-4.146021553939045,877,34,No,No,Rock-Cored,Yes,Low
GLO994,29.363624900058092,79.30371087979533,5078,4.78200775350615,19,3.02799382468716,1016,32,Yes,No,Rock-Cored,No,High
GLO995,30.995862647048494,78.00050561278563,4886,4.617786151866941,36,3.886237419721626,1389,42,No,Yes,Ice-Cored,Yes,Medium
GLO996,31.13895606780765,78.2832582659226,5123,3.123442531778962,22,-7.846522240128969,1528,21,No,Yes,Rock-Cored,No,Low
GLO997,30.62240833097209,80.0012944817393,4743,0.9226453463407032,17,-2.013715311400464,906,45,Yes,Yes,Ice-Cored,No,Medium
GLO998,30.769603702547347,80.99979717578734,4788,1.2640955125262272,33,1.9851323555708245,1186,28,No,No,Rock-Cored,No,Medium
GLO999,31.076372708962488,79.94522048887377,4991,3.409397293526522,11,0.389335952974859,1052,22,Yes,Yes,Ice-Cored,Yes,Medium
GLO1000,30.254766760166664,78.64802035789387,4703,2.3663911871136327,42,-2.5217453701331314,873,22,No,Yes,Rock-Cored,Yes,Medium
